ns1:loc,ns1:lastmod,ns1:changefreq,ns1:priority
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/krupp-brothers-stagecoach-vineyard-black-bart-syrah-2015-658526-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-tissot-arbois-poulsard-2015-658319-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-tissot-arbois-poulsard-2015-658319-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/clos-du-marquis-2003-658278-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/clos-du-marquis-2003-658278-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ktima-kir-yianni-red-2016-658251,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ktima-kir-yianni-red-2016-658251-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/henry-of-pelham-speck-family-reserve-pinot-noir-2016-657874-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/henry-of-pelham-speck-family-reserve-pinot-noir-2016-657874-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/benmarco-malbec-2015-657601-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/benmarco-malbec-2015-657601-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/vi%C3%B1a-real-crianza-2014-657411-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/vi%C3%B1a-real-crianza-2014-657411-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/j-lohr-seven-oaks-cabernet-sauvignon-656561-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/j-lohr-seven-oaks-cabernet-sauvignon-656561-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/stags-leap-winery-merlot-2015-655399-1,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/stags-leap-winery-merlot-2015-655399-1,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-des-erles-fitou-2013-654590-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-des-erles-fitou-2013-654590-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-de-la-rivi%C3%A8re-2012-653147-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-de-la-rivi%C3%A8re-2012-653147-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/boekenhoutskloof-stellenbosch-cabernet-sauvignon-652941,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-stellenbosch-boekenhoutskloof-652941-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/belle-glos-clark-telephone-vineyard-pinot-noir-2015-652883-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/belle-glos-clark-telephone-vineyard-pinot-noir-2015-652883-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/conterosso-dop-2017-652700,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/conterosso-dop-2017-652700-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/nickel-nickel-quarry-2015-652460-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/nickel-nickel-quarry-2015-652460-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/castello-di-gabbiano-bellezza-gran-selezione-chianti-classico-2013-652438-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/castello-di-gabbiano-bellezza-gran-selezione-chianti-classico-2013-652438-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-pesqui%C3%A9-terrasses-2015-652313-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-pesqui%C3%A9-terrasses-2015-652313-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/illahe-bon-sauvage-pinot-noir-2016-651934-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/illahe-bon-sauvage-pinot-noir-2016-651934-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/illahe-estate-pinot-noir-2016-651918-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/illahe-estate-pinot-noir-2016-651918-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/postumia-refosco-dal-red-rosso-651645-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/postumia-refosco-dal-red-rosso-651645-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/famiglia-pasqua-amarone-della-valpolicella-646596,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/amarone-della-valpolicella-famiglia-pasqua-646596-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/clos-florid%C3%A8ne-graves-646331,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/graves-clos-florid%C3%A8ne-646331-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/southbrook-laundry-vineyard-gamay-noir-2017-646323,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/gamay-noir-laundry-vineyard-southbrook-2017-646323-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-la-dominique-646281,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-la-dominique-646281-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-chasse-spleen-646273,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-chasse-spleen-646273-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/luce-2015-651018-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/luce-2015-651018-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/san-polo-brunello-di-montalcino-2010-650812,2019-02-23,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/brunello-di-montalcino-poggio-san-polo-2010-650812-2,2019-02-23,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/monte-zovo-sa-solin-ripasso-valpolicella-650713-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/monte-zovo-sa-solin-ripasso-valpolicella-650713-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/castelgiocondo-brunello-di-montalcino-650432-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/castelgiocondo-brunello-di-montalcino-650432-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/castillo-de-almansa-reserva-649749-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/castillo-de-almansa-reserva-649749-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/cesari-adesso-merlot-649723-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cesari-adesso-merlot-649723-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ritual-monster-block-pinot-noir-649640,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/pinot-noir-monster-block-ritual-649640-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/wild-earth-special-edition-pinot-noir-649632,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/pinot-noir-special-edition-wild-earth-649632-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/af-gros-vosne-rosmanee-2013-649375-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/af-gros-vosne-rosmanee-2013-649375-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/francois-parent-morey-saint-denis-2016-649342-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/francois-parent-morey-saint-denis-2016-649342-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/af-gros-moulin-a-vent-2017-649334-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/af-gros-moulin-a-vent-2017-649334-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/af-gros-beaune-1er-boucherottes-2016-649326-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/af-gros-beaune-1er-boucherottes-2016-649326-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/j-vidal-fleury-cornas-2016-649094,2019-02-22,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/j-vidal-fleury-cornas-2016-649094-2,2019-02-22,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/josh-cellars-north-coast-reserve-cabernet-sauvignon-648675,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-reserve-north-coast-josh-cellars-648675-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/frisky-beaver-red-vqa-648592-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/frisky-beaver-red-vqa-648592-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/pop-art-red-pgi-evia-2015-648518-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/pop-art-red-pgi-evia-2015-648518-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/lykos-cabernet-sauvignon-2015-648443-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/lykos-cabernet-sauvignon-2015-648443-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/boschkloof-epilogue-syrah-648337,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/syrah-epilogue-boschkloof-648337-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/sous-la-montagne-dsm-vin-daltitude-647925,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/dsm-vin-daltitude-sous-la-montagne-647925-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-roche-grand-cru-2013-647610,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-roche-grand-cru-2013-647610-2,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-roche-grand-cru-2013-647602,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-roche-grand-cru-2013-647602-2,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-vougeot-grand-cru-2014-647578,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-vougeot-grand-cru-2014-647578-2,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-vougeot-grand-cru-2012-647560,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-ponsot-cuv%C3%A9e-vieilles-vignes-clos-de-vougeot-grand-cru-2012-647560-2,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-ponsot-cuv%C3%A9e-des-alouettes-morey-saint-denis-1er-cru-2012-647495,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-ponsot-cuv%C3%A9e-des-alouettes-morey-saint-denis-1er-cru-2012-647495-2,2019-02-18,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/bel-avenir-ch%C3%A9nas-2016-644343-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/bel-avenir-ch%C3%A9nas-2016-644343-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/claudie-jobard-pommard-1er-cru-les-charmots-2016-644335-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/claudie-jobard-pommard-1er-cru-les-charmots-2016-644335-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/bel-avenir-moulin-%C3%A0-vent-2017-644301-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/bel-avenir-moulin-%C3%A0-vent-2017-644301-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/camille-cayran-la-r%C3%A9serve-plan-de-dieu-2017-644286,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/la-r%C3%A9serve-plan-de-dieu-camille-cayran-2017-644286-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/g-marquis-the-silver-line-cabernet-sauvignon-2016-645903,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-the-silver-line-g-marquis-2016-645903-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/villa-blanche-syrah-2017-645621-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/villa-blanche-syrah-2017-645621-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/altoland%C3%B3n-rayuelo-645531,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/rayuelo-altoland%C3%B3n-645531-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/finca-san-blas-parcela-las-hormas-645523,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/parcela-las-hormas-finca-san-blas-645523-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/calmel-joseph-caramany-aop-c%C3%B4tes-du-roussillon-villages-2014-645456-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/calmel-joseph-caramany-aop-c%C3%B4tes-du-roussillon-villages-2014-645456-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/seigneur-de-grezette-malbec-2016-645374,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/malbec-seigneur-de-gr%C3%A9zette-2016-645374-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/vignerons-de-tautavel-les-vingt-marches-tautavel-645358,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/tautavel-les-vingt-marches-645358-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/winerie-parisienne-grisant-red-645341,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/grisant-rouge-winerie-parisienne-645341-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/proemio-malbec-2017-645324-1,2019-02-22,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/proemio-malbec-2017-645324-1,2019-02-22,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/miravalles-reserve-cabernet-sauvignon-2016-645274-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-reserve-miravalles-2016-645274-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/wild-earth-pinot-noir-645226-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/wild-earth-pinot-noir-645226-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/selvapiana-bucerchiale-riserva-chianti-r%C3%B9fina-645218,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/chianti-r%C3%B9fina-riserva-bucerchiale-selvapiana-645218-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/zuazo-gaston-finca-costanillas-tempranillo-graciano-viura-644864,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/finca-costanillas-zuazo-gaston-644864-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/ch%C3%A2teau-malescasse-644815,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/ch%C3%A2teau-malescasse-644815-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/campos-de-enanzo-basiano-tempranillo-2017-644484,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/tempranillo-basiano-campos-de-enanzo-2017-644484-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/moulin-de-gassac-cabernet-sauvignon-2017-644476,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-moulin-de-gassac-2017-644476-2,2019-02-20,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-bel-avenir-saint-amour-2017-644467,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-bel-avenir-saint-amour-2017-644467-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-bel-avenir-julienas-2016-644459,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-bel-avenir-julienas-2016-644459-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-gardies-clos-des-vignes-tautavel-644450,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/clos-des-vignes-tautavel-domaine-gardi%C3%A9s-644450-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/cesari-il-bosco-amarone-della-valpolicella-classico-2011-641795-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cesari-il-bosco-amarone-della-valpolicella-classico-2011-641795-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/louis-mmartini-lot-no1-cabernet-sauvignon-2014-641679-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/louis-mmartini-lot-no1-cabernet-sauvignon-2014-641679-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/pinacle-de-fakra-2012-641670-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/pinacle-de-fakra-2012-641670-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/domaine-jessiaume-volnay-1er-cru-les-brouillard-2016-641166-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/domaine-jessiaume-volnay-1er-cru-les-brouillard-2016-641166-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/maison-jessiaume-volnay-2016-641158-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/maison-jessiaume-volnay-2016-641158-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/santa-carolina-shiraz-644062-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/santa-carolina-shiraz-644062-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/m%C3%A9nage-%C3%A0-trois-decadence-cabernet-sauvignon-643882,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/cabernet-sauvignon-decadence-m%C3%A9nage-%C3%A0-trois-643882-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/m-chapoutier-bila-haut-occultum-lapidem-2015-643239-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/m-chapoutier-bila-haut-occultum-lapidem-2015-643239-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/eva-fricke-pinot-noir-qba-trocken-2017-643212-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/eva-fricke-pinot-noir-qba-trocken-2017-643212-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/castelli-del-grevepesa-clemente-vii-riserva-chianti-classico-2013-643205-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/castelli-del-grevepesa-clemente-vii-riserva-chianti-classico-2013-643205-1,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/heinrich-pinot-noir-burgenland-2017-642800-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/heinrich-pinot-noir-burgenland-2017-642800-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/finca-besaya-crianza-642793,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/finca-besaya-crianza-642793-2,2019-02-17,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/heinrich-blaufrankisch-burgenland-2016-642784-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/heinrich-blaufrankisch-burgenland-2016-642784-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/heinrich-st-laurent-burgenland-2014-642743-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/heinrich-st-laurent-burgenland-2014-642743-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/heinrich-blaufrankisch-leithaberg-2015-642735-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/heinrich-blaufrankisch-leithaberg-2015-642735-1,2019-02-21,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/beni-di-batasiolo-sovrana-barbera-dalba-2015-642686-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/fr/lcbo/vin-rouge-2-14001/beni-di-batasiolo-sovrana-barbera-dalba-2015-642686-1,2019-02-19,,
https://www.lcbo.com/webapp/wcs/stores/servlet/en/lcbo/red-wine-14001/chevalier-bourgogne-rouge-2016-642669-1,2019-02-17,,
